id,movie_id,actor_id
77344,19378,5625
19070,19378,6073
134685,19378,6174
116287,1938,18529
172263,1938,18743
87520,1938,266
144707,1938,4034
58509,1938,7450
29293,1938,960
77350,19384,11710
48312,19384,11741
19076,19384,431
106173,19384,5643
134691,19384,6342
77352,19386,13593
19078,19386,1756
106175,19386,22755
134693,19386,28355
48314,19386,3403
162547,19386,34104
9688,1939,1107
97230,1939,12766
154103,1939,24534
39113,1939,447
68281,1939,8298
125903,1939,9775
171367,19390,28304
28347,19390,4025
57565,19390,443
86579,19390,572
143779,19390,5803
115351,19390,833
111140,19395,1420
139600,19395,19
82346,19395,314
24099,19395,3766
167314,19395,5580
53322,19395,83
162556,19396,1279
48324,19396,21
77362,19396,2130
106185,19396,501
19088,19396,54
134703,19396,6809
87875,194,15198
29651,194,2017
113060,194,22944
141504,194,28539
169146,194,34302
84281,194,3725
58865,194,604
26043,194,6245
192,194,70
145059,194,7009
116641,194,7456
55262,194,9687
85250,1940,13019
114027,1940,18530
142466,1940,24085
170081,1940,29788
27015,1940,462
56234,1940,6691
19092,19400,1502
134707,19400,26576
48328,19400,3571
106189,19400,4002
77366,19400,6438
162560,19401,11280
48329,19401,1136
77367,19401,5309
134708,19401,5610
19093,19401,706
106190,19401,833
82358,19402,17214
111152,19402,22756
167326,19402,34105
53334,19402,5236
24111,19402,7
139612,19402,8147
26701,19403,158
113716,19403,1998
84938,19403,2133
142155,19403,2577
55920,19403,526
169779,19403,617
77370,19404,1729
48332,19404,2039
106193,19404,2714
162563,19404,2861
19096,19404,6074
134711,19404,617
48333,19405,11742
77371,19405,17215
106194,19405,22757
134712,19405,28356
162564,19405,34106
19097,19405,989
143434,1941,1100
27998,1941,1108
115004,1941,18531
57216,1941,194
86230,1941,7175
55928,19411,115
113724,19411,19
169787,19411,3346
26709,19411,408
142163,19411,5044
84946,19411,6775
48346,19418,11743
77384,19418,12461
106207,19418,22758
162577,19418,2622
134725,19418,28358
19110,19418,5931
83739,1942,13020
25499,1942,139
54719,1942,1654
168644,1942,4035
140973,1942,7185
112524,1942,7206
48349,19421,11744
77387,19421,17216
134728,19421,28359
162580,19421,34107
19113,19421,6075
106210,19421,9704
53361,19423,1561
167352,19423,26658
111179,19423,3427
24138,19423,526
82385,19423,715
139639,19423,9951
48354,19426,11745
77392,19426,14957
134733,19426,2557
19118,19426,3349
162585,19426,34108
106215,19426,714
134734,19427,2212
77393,19427,2860
19119,19427,54
106216,19427,676
162586,19427,685
48355,19427,99
48356,19428,11746
19120,19428,1314
134735,19428,16520
77394,19428,17217
106217,19428,22759
162587,19428,24407
162588,19429,1395
106218,19429,1798
19121,19429,2212
48357,19429,29
134736,19429,3358
77395,19429,760
138644,1943,1354
110177,1943,1379
166381,1943,20592
23129,1943,231
52352,1943,6078
81377,1943,6680
106219,19430,1140
48358,19430,11747
77396,19430,3647
19122,19430,6076
106222,19433,11249
48361,19433,11748
134739,19433,26596
162591,19433,34109
19125,19433,5840
77399,19433,8522
77402,19436,16856
134742,19436,1892
19128,19436,2874
48364,19436,4834
106225,19436,6214
162594,19436,7720
77403,19437,17218
106226,19437,18796
19129,19437,5297
48365,19437,5417
162595,19437,5698
134743,19437,9584
48366,19438,110
106227,19438,17300
162596,19438,34110
19130,19438,393
77404,19438,5955
134744,19438,7474
77405,19439,10987
19131,19439,116
48367,19439,171
162597,19439,22891
134745,19439,24666
106228,19439,5681
1934,1944,144
146741,1944,15213
89603,1944,18532
118356,1944,24086
31390,1944,363
60600,1944,813
165775,19440,12386
80756,19440,159
51726,19440,1934
138029,19440,26260
109558,19440,4614
22500,19440,768
86632,19441,11667
28400,19441,1252
171416,19441,1865
143831,19441,27592
57618,19441,53
115404,19441,8393
82425,19443,11145
53401,19443,11177
167389,19443,12647
111219,19443,5469
139679,19443,7737
24178,19443,949
113752,19445,13514
84974,19445,1556
169815,19445,231
55956,19445,5091
26737,19445,6078
142191,19445,933
162604,19446,1563
48374,19446,1990
106235,19446,22761
19138,19446,429
134752,19446,6321
77412,19446,6692
162605,19447,15014
106236,19447,18265
48375,19447,3359
77413,19447,3598
19139,19447,602
134753,19447,9361
133671,1945,249
161564,1945,3417
105136,1945,5789
18028,1945,797
47269,1945,86
76308,1945,862
106240,19451,1074
48379,19451,232
134757,19451,28361
162609,19451,5261
77417,19451,602
19143,19451,672
77419,19453,1133
106242,19453,15430
162611,19453,5553
134759,19453,6668
48381,19453,862
19145,19453,988
106247,19458,1045
134763,19458,13957
19150,19458,549
77424,19458,5546
48386,19458,5713
162615,19458,5908
22244,1946,1109
80501,1946,13021
165527,1946,15349
51470,1946,196
109303,1946,4006
137775,1946,4258
24204,19460,1018
53427,19460,11750
82451,19460,2241
111245,19460,2295
167415,19460,34112
139705,19460,5920
77427,19461,1027
162618,19461,33214
48389,19461,543
19153,19461,5894
134766,19461,5918
106250,19461,7279
48390,19462,11751
77428,19462,17220
106251,19462,22762
19154,19462,6079
77431,19465,11742
134769,19465,18795
19157,19465,3438
48393,19465,7461
162621,19465,9470
106254,19465,9844
80792,19466,16807
109594,19466,274
138065,19466,28362
22536,19466,5649
165811,19466,780
51762,19466,933
142210,19468,2052
169833,19468,34113
26756,19468,547
113771,19468,5703
84993,19468,5711
55975,19468,9863
77435,19469,13053
134773,19469,28363
162625,19469,34114
19161,19469,6080
48397,19469,6656
106258,19469,9752
144513,1947,1077
29098,1947,1110
116093,1947,2191
58314,1947,34
172077,1947,600
87326,1947,9676
77436,19470,1026
19162,19470,1561
106259,19470,18442
134774,19470,3519
48398,19470,5048
162626,19470,6164
24233,19476,1088
111274,19476,11334
82480,19476,2450
167444,19476,34115
53456,19476,3831
139734,19476,8234
169263,1948,1161
141626,1948,1301
80708,1948,1515
51678,1948,269
47755,1948,3054
137982,1948,3061
76794,1948,3068
18517,1948,3072
165728,1948,3089
22452,1948,372
84405,1948,462
162020,1948,4723
134146,1948,48
109510,1948,5456
113184,1948,5546
105618,1948,5647
26167,1948,830
55386,1948,913
134784,19480,13774
106269,19480,22763
77446,19480,2492
162636,19480,34116
48408,19480,6923
19172,19480,940
48409,19481,1071
106270,19481,3343
77447,19481,3940
19173,19481,693
162637,19481,7627
134785,19481,8869
85001,19482,17221
169840,19482,26588
55983,19482,3879
26764,19482,6081
142218,19482,8127
113779,19482,835
26766,19484,1104
55985,19484,1218
169842,19484,12340
142220,19484,2052
85003,19484,2745
113781,19484,37
48415,19487,11752
19179,19487,1756
162643,19487,34117
134791,19487,5533
106276,19487,9542
77453,19487,9933
48417,19489,11753
162645,19489,16105
106278,19489,22764
134793,19489,28364
19181,19489,6082
77455,19489,9402
23208,1949,1111
81455,1949,13022
138722,1949,2226
52431,1949,2538
110255,1949,580
166456,1949,7766
48418,19490,11754
106279,19490,22765
134794,19490,28365
162646,19490,34118
19182,19490,3978
77456,19490,789
55989,19492,1515
113785,19492,22766
142224,19492,28366
85007,19492,3298
169846,19492,34119
26770,19492,485
58247,19498,1292
106286,19498,1733
134801,19498,1941
162653,19498,24645
172011,19498,34609
87259,19498,4541
48426,19498,5182
77463,19498,6063
19190,19498,6083
29031,19498,6548
144446,19498,7675
116026,19498,9205
77464,19499,11313
19191,19499,115
134802,19499,18881
162654,19499,5995
106287,19499,7029
48427,19499,774
29032,195,169
144447,195,205
87260,195,3732
172012,195,401
58248,195,849
116027,195,988
172319,1950,11069
29353,1950,1112
144767,1950,19272
58569,1950,5496
116347,1950,6886
87580,1950,7230
48428,19500,11755
162655,19500,22725
106288,19500,22767
134803,19500,26185
19192,19500,6084
77465,19500,9978
106291,19503,1341
134806,19503,1941
162658,19503,34120
48431,19503,366
19195,19503,368
77468,19503,9788
26782,19505,1636
142236,19505,28367
85019,19505,3585
113797,19505,6342
169858,19505,7277
56001,19505,780
142241,19507,11376
26787,19507,172
56006,19507,1754
113802,19507,3618
85024,19507,3676
169863,19507,832
77473,19508,1290
162663,19508,34121
19200,19508,431
48436,19508,5300
106296,19508,66
134811,19508,940
172144,1951,18212
29167,1951,213
144581,1951,3776
87394,1951,4143
116161,1951,764
58383,1951,824
24267,19510,130
167476,19510,22910
82514,19510,2781
111308,19510,346
139768,19510,6057
53490,19510,992
19204,19512,1402
77477,19512,2005
162667,19512,2723
134815,19512,28020
48440,19512,3427
106300,19512,5686
167480,19513,19452
139773,19513,2212
82519,19513,2290
111313,19513,2617
24272,19513,537
53495,19513,69
53496,19515,11756
82520,19515,17222
111314,19515,22768
24273,19515,5846
25053,1952,1113
168221,1952,29478
54275,1952,3375
112082,1952,5405
83295,1952,5445
140537,1952,5674
48450,19522,1134
162675,19522,11523
134824,19522,18396
19214,19522,6085
106310,19522,7606
77487,19522,9604
48452,19524,11757
77489,19524,12186
106312,19524,22038
134826,19524,22977
162677,19524,5999
19216,19524,6086
48457,19529,1050
162682,19529,246
106317,19529,4035
77494,19529,469
19221,19529,5445
134831,19529,7506
57865,1953,1094
144075,1953,19271
171649,1953,543
86878,1953,572
115649,1953,6370
28648,1953,912
85047,19535,1231
142264,19535,146
56029,19535,152
113825,19535,3958
26810,19535,585
169886,19535,9385
113826,19537,16763
142265,19537,28368
85048,19537,5238
169887,19537,7505
26811,19537,857
56030,19537,893
109736,19538,1329
22678,19538,173
138207,19538,28369
165952,19538,34122
51904,19538,368
80934,19538,988
23464,1954,1114
81711,1954,13023
110507,1954,18533
138974,1954,24087
166706,1954,29789
52687,1954,7451
106328,19540,123
48468,19540,189
162693,19540,34123
134842,19540,3873
77505,19540,518
19232,19540,6087
48474,19546,11758
106334,19546,12145
77511,19546,14940
19238,19546,3315
162699,19546,34124
134848,19546,743
162701,19548,1451
106336,19548,22769
134850,19548,258
48476,19548,3582
19240,19548,4009
77513,19548,6345
86157,1955,13024
27925,1955,234
170956,1955,29790
114931,1955,3258
57143,1955,7452
143362,1955,9093
56041,19551,11759
142276,19551,12951
85059,19551,1812
169898,19551,34125
26822,19551,5538
113837,19551,6756
48480,19552,11760
77517,19552,17223
106340,19552,22770
134854,19552,28370
162705,19552,34126
19244,19552,6088
134855,19553,294
19245,19553,318
162706,19553,34127
48481,19553,3508
77518,19553,4698
106341,19553,9508
162708,19555,15212
77520,19555,2179
106343,19555,22771
19247,19555,2617
134857,19555,28371
48483,19555,3496
48485,19557,11761
77522,19557,17224
106345,19557,22772
134859,19557,28372
162710,19557,34128
19249,19557,6089
53561,19558,11762
139837,19558,12407
111378,19558,14284
82585,19558,17225
167542,19558,29375
24338,19558,431
134861,19559,12766
48487,19559,2084
106347,19559,22773
19251,19559,429
162712,19559,5356
77524,19559,9419
83164,1956,1179
140407,1956,180
24921,1956,261
54144,1956,262
168093,1956,5133
111951,1956,93
111381,19561,11512
53564,19561,11763
82588,19561,17226
139840,19561,3934
24341,19561,6090
167545,19561,633
48491,19563,11764
77528,19563,17227
106351,19563,22774
134865,19563,28373
162716,19563,34129
19255,19563,6091
169907,19566,1327
56051,19566,3519
142286,19566,3869
113847,19566,4009
85069,19566,5456
26832,19566,5552
24349,19569,1277
53572,19569,1342
82596,19569,21
139848,19569,22710
111389,19569,9785
167553,19569,9965
58589,1957,1300
144786,1957,17305
116366,1957,18534
172338,1957,23863
29373,1957,524
87600,1957,880
171503,19570,18997
28493,19570,312
115496,19570,3708
86725,19570,5702
57711,19570,779
143922,19570,7815
106359,19572,195
162724,19572,34130
19264,19572,365
77536,19572,614
134873,19572,6165
48499,19572,933
77538,19574,16568
106361,19574,22775
162726,19574,22985
134875,19574,28374
48501,19574,3873
19266,19574,6092
82611,19577,17228
24364,19577,1836
167566,19577,21826
111404,19577,22776
139863,19577,28375
53587,19577,6065
50351,19579,11765
108194,19579,12382
79384,19579,17229
136685,19579,28376
21122,19579,5238
25948,1958,1115
84187,1958,13025
112969,1958,18535
141413,1958,490
55168,1958,7453
169059,1958,91
48507,19580,11766
162731,19580,22353
106367,19580,22777
77544,19580,5774
19272,19580,6093
134881,19580,8020
24374,19584,1329
111414,19584,1648
167576,19584,18236
139873,19584,23080
53597,19584,340
82621,19584,3607
48512,19585,11767
162736,19585,1939
19277,19585,6094
106372,19585,8185
77549,19585,8509
134886,19585,8576
162739,19588,11207
106375,19588,2444
134889,19588,2966
77552,19588,7068
19280,19588,90
48515,19588,98
134890,19589,11452
48516,19589,11768
77553,19589,17230
162740,19589,3971
19281,19589,6095
106376,19589,7203
1949,1959,1044
89618,1959,12911
118371,1959,12988
60615,1959,13026
146756,1959,29791
31405,1959,7454
77556,19592,14167
106379,19592,16862
134893,19592,23448
162743,19592,34131
19284,19592,6096
48519,19592,8415
77559,19595,1700
48522,19595,1866
162746,19595,3146
19287,19595,315
134896,19595,3910
106382,19595,5794
76013,196,12452
133384,196,13227
17732,196,170
104843,196,17944
46973,196,2018
161288,196,292
144372,1960,1287
115950,1960,3640
58170,1960,375
171937,1960,612
87182,1960,6328
28954,1960,720
26867,19600,1426
85104,19600,17231
113882,19600,22778
142321,19600,28377
169941,19600,6021
56086,19600,6619
19293,19601,1946
106388,19601,22779
77565,19601,2768
134902,19601,2862
48528,19601,308
24401,19606,10
53624,19606,11769
82648,19606,17232
111440,19606,22780
167601,19606,3106
139899,19606,7534
77571,19607,11743
19299,19607,1864
106394,19607,22781
48534,19607,2624
48535,19608,11770
77572,19608,17233
162757,19608,22532
106395,19608,22782
134908,19608,28378
19300,19608,6097
106396,19609,10645
19301,19609,158
162758,19609,34132
48536,19609,520
134909,19609,5549
77573,19609,577
29319,1961,1116
116313,1961,16042
172287,1961,4342
58535,1961,6914
144733,1961,9287
87546,1961,9937
56097,19611,1298
169950,19611,146
85114,19611,2191
113892,19611,22783
142331,19611,28379
26878,19611,446
53627,19612,1088
167604,19612,2837
139902,19612,480
24404,19612,590
111443,19612,7157
82651,19612,99
77579,19615,17234
19307,19615,180
106402,19615,22784
162764,19615,6452
48542,19615,712
134915,19615,9508
138341,19616,20089
109871,19616,22785
166083,19616,34133
22818,19616,490
52043,19616,9222
81070,19616,9320
77582,19618,13775
134918,19618,28380
19310,19618,3327
106405,19618,5243
48545,19618,5667
162767,19618,7047
5035,1962,1117
92629,1962,13217
121345,1962,18185
149623,1962,23762
34476,1962,616
63660,1962,8747
56105,19620,11771
26886,19620,1341
113900,19620,22786
142339,19620,28381
85122,19620,6425
48549,19622,11772
19314,19622,184
106409,19622,22787
134922,19622,28382
162770,19622,33596
77586,19622,6692
106410,19623,11313
162771,19623,17202
134923,19623,2212
19315,19623,3440
77587,19623,3741
48550,19623,5692
48551,19624,11773
77588,19624,17235
106411,19624,22788
134924,19624,28383
162772,19624,34134
19316,19624,6098
48553,19626,1549
77590,19626,17236
106413,19626,22789
134926,19626,28384
19318,19626,3332
162774,19626,34135
12893,1963,1118
71206,1963,265
156708,1963,319
100071,1963,3469
128653,1963,3754
42148,1963,58
162778,19630,11527
106417,19630,22790
19322,19630,2316
77594,19630,3144
48557,19630,435
134930,19630,5445
19323,19631,200
77595,19631,223
106418,19631,2784
134931,19631,28385
48558,19631,464
162779,19631,5220
53645,19632,11774
82669,19632,17237
111461,19632,22791
139920,19632,28386
167621,19632,34136
24422,19632,6099
48561,19634,11775
77598,19634,17238
106421,19634,22792
19326,19634,346
31410,1964,164
89623,1964,3784
60620,1964,654
1954,1964,86
118376,1964,869
146761,1964,899
48571,19644,11776
77608,19644,17239
106431,19644,22793
134943,19644,28387
162791,19644,34137
19336,19644,6100
48573,19646,11725
77610,19646,1522
106433,19646,22794
134945,19646,28388
19338,19646,3403
162793,19646,34138
48576,19649,11777
77613,19649,17240
134948,19649,28389
162796,19649,33997
19341,19649,3551
106436,19649,4820
25558,1965,1119
112582,1965,14411
141031,1965,24088
168702,1965,29792
54778,1965,6409
83797,1965,6773
48581,19654,11778
77618,19654,17241
106441,19654,22795
134953,19654,28390
162801,19654,34139
19346,19654,6101
26921,19658,139
113934,19658,22796
169989,19658,24323
142373,19658,26252
85157,19658,3484
56140,19658,3766
113932,19659,1335
26919,19659,1377
142371,19659,28391
56138,19659,3550
85155,19659,5814
169987,19659,9745
140218,1966,24089
53952,1966,296
167910,1966,29793
111761,1966,4991
24729,1966,614
82972,1966,9759
48587,19660,11779
19352,19660,1277
106447,19660,22797
134959,19660,28392
77624,19660,3027
162807,19660,34140
19353,19661,1614
106448,19661,22798
48588,19661,3483
134960,19661,3690
77625,19661,3905
162808,19661,9049
48590,19663,11780
77627,19663,17242
106450,19663,22799
162810,19663,23250
134962,19663,28393
19355,19663,6102
139959,19666,11425
53686,19666,115
82709,19666,1724
111500,19666,237
167659,19666,461
24463,19666,470
16989,1967,1120
160589,1967,12473
75275,1967,13027
132658,1967,17967
104110,1967,18536
46233,1967,7455
48597,19670,11781
77634,19670,13514
19362,19670,2097
106457,19670,22800
134969,19670,2592
162817,19670,34141
142385,19672,14957
26934,19672,156
56153,19672,1990
113946,19672,4780
85169,19672,9924
170001,19672,9936
106461,19674,11791
77638,19674,17243
19366,19674,22
48601,19674,2760
134973,19674,5800
162821,19674,7766
19367,19675,130
106462,19675,1552
162822,19675,34004
134974,19675,3754
77639,19675,390
48602,19675,9726
48603,19676,11782
77640,19676,17244
106463,19676,20545
134975,19676,2725
162823,19676,34142
19368,19676,6103
134977,19678,28394
162825,19678,34143
48605,19678,447
19370,19678,454
106465,19678,6459
77642,19678,7131
19371,19679,118
48606,19679,1274
106466,19679,1751
134978,19679,3962
77643,19679,7405
162826,19679,9135
112471,1968,12097
25446,1968,142
168596,1968,17946
83686,1968,1839
140921,1968,24090
54666,1968,7456
77644,19680,17245
134979,19680,1972
106467,19680,22801
162827,19680,34144
48607,19680,5408
19372,19680,6104
134981,19682,1495
106469,19682,22803
48609,19682,322
19374,19682,3354
162829,19682,34146
77646,19682,3576
48611,19684,116
19376,19684,1420
106471,19684,22804
162831,19684,23139
134983,19684,28396
77648,19684,9776
26948,19685,169
142399,19685,16978
85183,19685,325
170015,19685,331
113960,19685,3560
56167,19685,390
53727,19686,11525
139997,19686,19111
167695,19686,20995
111540,19686,22805
24504,19686,2802
82749,19686,966
48614,19687,11783
77651,19687,17246
106474,19687,22806
19379,19687,2737
134986,19687,28397
162834,19687,34147
142401,19689,15020
113962,19689,22807
170017,19689,274
85185,19689,2819
26950,19689,5356
56169,19689,9584
100522,1969,18537
13351,1969,275
71660,1969,31
129101,1969,3157
42606,1969,7457
157145,1969,9109
77654,19690,11186
106477,19690,22808
134989,19690,28398
162837,19690,34148
48617,19690,3515
19382,19690,3585
82758,19693,17247
140006,19693,28399
167704,19693,34149
24513,19693,6105
53736,19693,8072
111549,19693,9004
134993,19694,11174
77658,19694,17248
162841,19694,34150
19386,19694,3454
106481,19694,4360
48621,19694,9479
111550,19696,16992
53737,19696,3856
140007,19696,4017
24514,19696,450
82759,19696,7667
167705,19696,9580
168463,197,16786
25304,197,171
83545,197,288
54525,197,3750
112330,197,516
140781,197,6838
75917,1970,13028
104747,1970,18538
133288,1970,24091
161196,1970,29528
46877,1970,7458
17634,1970,783
113974,19701,11207
142413,19701,11666
56181,19701,11726
26962,19701,6106
170029,19701,6281
85197,19701,7370
48635,19708,11784
135007,19708,15286
77672,19708,17249
162855,19708,34151
106495,19708,575
19400,19708,6107
135008,19709,17891
48636,19709,2927
162856,19709,34152
77673,19709,3618
19401,19709,5265
106496,19709,944
22805,1971,1121
81057,1971,13029
109858,1971,18539
166070,1971,4036
138328,1971,677
52030,1971,7459
48638,19711,11785
77675,19711,17250
106498,19711,2624
135010,19711,28400
162858,19711,34153
19403,19711,431
167737,19715,22070
24546,19715,298
53769,19715,3417
111582,19715,3427
140039,19715,4084
82791,19715,5621
140040,19716,11690
82792,19716,1191
111583,19716,22809
24547,19716,5242
53770,19716,915
13729,1972,1122
72036,1972,13030
100897,1972,18540
129474,1972,24092
157510,1972,29794
42983,1972,7460
53779,19722,11786
82801,19722,17251
167746,19722,22073
111592,19722,22810
140049,19722,23537
24556,19722,6109
86830,19729,2005
115601,19729,22811
144027,19729,28401
171604,19729,34155
28599,19729,352
57817,19729,857
118385,1973,1003
1963,1973,1123
89632,1973,12102
60629,1973,3513
31419,1973,464
146770,1973,6068
48657,19731,11787
77694,19731,17252
162876,19731,24787
135029,19731,28402
19422,19731,6110
106517,19731,8196
19423,19732,1329
162877,19732,34156
77695,19732,5263
135030,19732,5869
48658,19732,675
106518,19732,7746
77697,19734,12178
106520,19734,3818
19425,19734,548
48660,19734,758
135032,19734,9583
162879,19734,9991
77700,19737,17253
48663,19737,1749
106523,19737,22812
135035,19737,28403
162882,19737,34157
19428,19737,6111
172168,1974,10348
29193,1974,1124
144607,1974,322
87420,1974,526
116187,1974,7187
58409,1974,7461
48668,19742,11788
77705,19742,17254
106528,19742,22813
135040,19742,28404
19433,19742,3609
162887,19742,6095
77706,19743,1328
19434,19743,184
135041,19743,24228
48669,19743,372
106529,19743,3993
162888,19743,8426
162891,19746,14021
77709,19746,237
48672,19746,2948
106532,19746,4133
19437,19746,569
135044,19746,880
161656,1975,1047
105231,1975,13113
76403,1975,14831
82299,1975,1990
133765,1975,25948
18123,1975,3012
24052,1975,450
53275,1975,6048
167268,1975,6235
139553,1975,6943
111093,1975,7068
47364,1975,9288
170069,19752,1160
27002,19752,1314
114014,19752,16797
85237,19752,2447
142453,19752,28405
56221,19752,8954
20641,1976,1125
78903,1976,13031
164028,1976,17794
136212,1976,17971
49870,1976,6605
107718,1976,8684
24625,19765,6112
53848,19765,9511
142463,19766,12842
85247,19766,17255
170079,19766,34158
27012,19766,6113
56231,19766,7238
114024,19766,9244
63679,1977,13032
5054,1977,140
34495,1977,235
121364,1977,24093
149641,1977,29795
92648,1977,7168
56236,19770,11789
114029,19770,22814
27017,19770,3196
142468,19770,3249
85252,19770,8148
170083,19770,9249
53861,19772,11790
82881,19772,17256
140128,19772,28406
167821,19772,34159
24638,19772,6114
111671,19772,8313
57845,19773,11791
86858,19773,17257
115629,19773,22815
144055,19773,28407
171630,19773,34160
28628,19773,6115
48699,19774,11792
77735,19774,2248
106558,19774,22816
135070,19774,28408
19465,19774,6116
170087,19777,28415
27021,19777,312
56240,19777,4052
142472,19777,457
114033,19777,598
85256,19777,9610
85681,1978,1266
134603,1978,13858
77261,1978,14275
56666,1978,1848
106084,1978,19797
114457,1978,2300
142895,1978,2492
18987,1978,2495
162459,1978,25254
170504,1978,5503
27448,1978,614
48223,1978,8753
48705,19780,11793
162922,19780,13588
19471,19780,1798
106564,19780,22817
135076,19780,28409
77741,19780,7416
48707,19782,11794
77743,19782,1593
106566,19782,22818
162924,19782,34161
135078,19782,5285
19473,19782,922
167834,19783,1506
140141,19783,1659
53874,19783,256
82894,19783,5793
24651,19783,58
111684,19783,861
77745,19784,1065
135080,19784,28410
162926,19784,34162
19475,19784,6117
48709,19784,7403
106568,19784,8878
85259,19785,1274
142475,19785,17916
56243,19785,3297
170090,19785,34163
27024,19785,6118
114036,19785,832
50524,19787,11474
79557,19787,17258
108367,19787,22819
136856,19787,28411
164645,19787,34164
21296,19787,6119
57858,19788,11795
144068,19788,15172
86871,19788,17259
171642,19788,34165
28641,19788,6120
115642,19788,6631
162931,19789,10549
106573,19789,11908
77750,19789,1700
135085,19789,17951
19480,19789,598
48714,19789,644
13346,1979,1126
42601,1979,7462
111704,19793,15916
24671,19793,27
82914,19793,3427
53894,19793,36
167854,19793,6425
140161,19793,7720
140167,19796,1362
53900,19796,3089
24677,19796,5429
82920,19796,6273
111710,19796,7084
167860,19796,9866
77358,1980,13033
106181,1980,14925
162552,1980,18168
134699,1980,24094
19084,1980,396
48320,1980,7463
115650,19800,20528
171650,19800,34166
28649,19800,5371
144076,19800,5740
86879,19800,76
57866,19800,769
48728,19803,11796
106587,19803,11844
135098,19803,12316
19494,19803,2856
77764,19803,3551
162944,19803,6533
82937,19804,17260
111726,19804,22820
140183,19804,28412
167876,19804,34167
53917,19804,4176
24694,19804,753
142489,19805,13502
85273,19805,1993
114050,19805,22821
56257,19805,2423
27038,19805,6121
106591,19807,22822
48732,19807,231
135102,19807,28413
162947,19807,34168
77768,19807,5606
19498,19807,862
168938,1981,12895
84051,1981,3354
112835,1981,3929
55032,1981,505
141283,1981,7003
25812,1981,98
140194,19810,123
82948,19810,1298
53928,19810,5445
24705,19810,6122
167886,19810,7355
111737,19810,738
135106,19811,1008
106595,19811,11274
77772,19811,3427
48736,19811,590
162951,19811,6234
19502,19811,663
77774,19813,11327
162953,19813,18172
106597,19813,22823
135108,19813,23473
48738,19813,3181
19504,19813,4128
86895,19814,12727
171664,19814,13406
57882,19814,2316
144092,19814,28414
28665,19814,322
115666,19814,9510
77776,19815,1070
19506,19815,171
135110,19815,3379
106599,19815,3527
162955,19815,3841
48740,19815,598
65455,1982,11039
6848,1982,1127
151348,1982,29796
94415,1982,3033
36283,1982,3168
123108,1982,6823
56269,19820,1848
114062,19820,21885
142501,19820,22482
170115,19820,3432
27050,19820,747
85285,19820,793
48747,19822,1100
77783,19822,320
19513,19822,3564
162962,19822,3791
106606,19822,4783
135117,19822,5232
77784,19823,1138
135118,19823,129
48748,19823,1442
19514,19823,3809
162963,19823,500
106607,19823,5242
57888,19824,1091
171670,19824,18122
144098,19824,2001
115672,19824,5779
86901,19824,835
28671,19824,902
57890,19825,1530
144100,19825,23488
86903,19825,3796
115674,19825,5541
28673,19825,6123
171672,19825,6680
162966,19826,19829
19517,19826,2565
135121,19826,28415
48751,19826,3490
106610,19826,5864
77787,19826,9967
77789,19828,11145
48753,19828,132
19519,19828,1561
162968,19828,18973
106612,19828,22824
135123,19828,5227
28557,1983,1128
86788,1983,13034
115559,1983,18541
143985,1983,24095
57775,1983,7464
162971,19831,11092
106615,19831,13192
77792,19831,17261
48756,19831,4008
19522,19831,6124
135126,19831,8912
48760,19835,11797
77795,19835,1733
106618,19835,22825
162974,19835,34169
135129,19835,3869
19526,19835,6125
162976,19837,15030
106620,19837,1729
19528,19837,195
48762,19837,1990
77797,19837,550
135131,19837,8861
57900,19838,11798
86913,19838,15220
144110,19838,28416
171681,19838,34170
28683,19838,6126
115684,19838,7478
48764,19839,11799
77799,19839,17262
19530,19839,6127
14957,1984,1074
73256,1984,1556
130674,1984,24096
158665,1984,29797
44208,1984,913
102105,1984,949
114080,19840,11249
85303,19840,1290
56287,19840,152
142519,19840,1782
170133,19840,20539
27068,19840,390
48766,19841,1218
162979,19841,13622
77801,19841,1416
106623,19841,2794
135134,19841,3797
19532,19841,4834
114086,19845,1498
56293,19845,1990
27074,19845,268
85309,19845,3585
170139,19845,6208
142525,19845,7271
48773,19848,11800
77808,19848,17263
106630,19848,22826
135140,19848,28417
162985,19848,34171
19539,19848,6128
106631,19849,13192
77809,19849,1754
19540,19849,2191
135141,19849,2734
48774,19849,5261
162986,19849,6201
140139,1985,11404
111682,1985,11452
167832,1985,24666
24649,1985,309
82892,1985,611
53872,1985,7061
48775,19850,11433
106632,19850,12752
77810,19850,17264
135142,19850,18727
19541,19850,275
162987,19850,9160
135143,19851,1466
19542,19851,2212
77811,19851,265
106633,19851,2761
48776,19851,2860
162988,19851,7157
167973,19857,14925
24795,19857,1519
54018,19857,1522
83038,19857,17265
140283,19857,7597
111826,19857,952
27263,1986,1006
170323,1986,12477
142711,1986,24097
85497,1986,3164
56481,1986,7465
114273,1986,9216
51543,19860,11801
80573,19860,16534
109375,19860,1819
137847,19860,28418
165597,19860,34172
22317,19860,6129
24813,19867,1355
140301,19867,20788
111844,19867,22827
167991,19867,34173
54036,19867,3657
83056,19867,3936
83057,19868,11747
140302,19868,1244
167992,19868,13209
24814,19868,314
54037,19868,5345
111845,19868,5824
123111,1987,12618
65458,1987,13035
94418,1987,14574
151351,1987,29798
36286,1987,31
6851,1987,78
48795,19870,11802
77830,19870,17266
106652,19870,22828
135162,19870,28419
163007,19870,34174
19561,19870,6130
77831,19871,17267
135163,19871,22308
163008,19871,34175
